Date,Open_Bid,High_Bid,Low_Bid,Close_Bid,Open_Ask,High_Ask,Low_Ask,Close_Ask,Volume
2020-09-16T05:00:00.000000000Z,0.68908,0.68915,0.68891,0.68896,0.68932,0.68938,0.68912,0.68917,65.0
2020-09-16T05:15:00.000000000Z,0.68894,0.6891,0.68894,0.68908,0.68916,0.68933,0.68916,0.68931,35.0
2020-09-16T05:30:00.000000000Z,0.68908,0.68914,0.68878,0.68879,0.68932,0.68935,0.689,0.68902,59.0
2020-09-16T05:45:00.000000000Z,0.68883,0.68894,0.6888,0.68884,0.68906,0.68917,0.68903,0.68907,60.0
2020-09-16T06:00:00.000000000Z,0.68883,0.68895,0.68864,0.68875,0.68908,0.6892,0.68886,0.689,143.0
2020-09-16T06:15:00.000000000Z,0.68872,0.68872,0.68839,0.68853,0.68895,0.68896,0.68861,0.68871,131.0
2020-09-16T06:30:00.000000000Z,0.68857,0.68874,0.6885,0.68866,0.68876,0.68894,0.68871,0.68887,112.0
2020-09-16T06:45:00.000000000Z,0.68868,0.68874,0.6885,0.68861,0.6889,0.68896,0.68871,0.68883,125.0
2020-09-16T07:00:00.000000000Z,0.68858,0.68868,0.68834,0.68862,0.68879,0.68891,0.68854,0.68885,199.0
2020-09-16T07:15:00.000000000Z,0.68865,0.68865,0.68825,0.68825,0.68884,0.68886,0.68844,0.68846,144.0
2020-09-16T07:30:00.000000000Z,0.68826,0.68837,0.6881,0.6882,0.68848,0.68857,0.68832,0.68842,168.0
2020-09-16T07:45:00.000000000Z,0.68823,0.68859,0.68815,0.68848,0.68846,0.6888,0.68837,0.68869,145.0
2020-09-16T08:00:00.000000000Z,0.68845,0.68872,0.68841,0.68847,0.68868,0.68894,0.68863,0.68868,154.0
2020-09-16T08:15:00.000000000Z,0.68847,0.68886,0.68841,0.68857,0.68869,0.68909,0.68863,0.68878,187.0
2020-09-16T08:30:00.000000000Z,0.68854,0.6888,0.68841,0.68857,0.68874,0.68901,0.68865,0.68875,121.0
2020-09-16T08:45:00.000000000Z,0.68855,0.68869,0.68832,0.68857,0.68876,0.68889,0.68855,0.68879,79.0
2020-09-16T09:00:00.000000000Z,0.68857,0.68887,0.68857,0.68868,0.68878,0.6891,0.68878,0.68888,122.0
2020-09-16T09:15:00.000000000Z,0.68872,0.68879,0.68842,0.68847,0.68892,0.68901,0.68868,0.68872,145.0
2020-09-16T09:30:00.000000000Z,0.68852,0.68856,0.68814,0.68826,0.68876,0.68877,0.68836,0.68847,129.0
2020-09-16T09:45:00.000000000Z,0.68828,0.68841,0.68806,0.68841,0.68851,0.68862,0.68827,0.68861,122.0
2020-09-16T10:00:00.000000000Z,0.68837,0.68837,0.68807,0.6882,0.68859,0.68859,0.68829,0.68843,124.0
2020-09-16T10:15:00.000000000Z,0.68824,0.68828,0.68791,0.68795,0.68848,0.68848,0.68813,0.68816,125.0
2020-09-16T10:30:00.000000000Z,0.68799,0.68832,0.68786,0.68818,0.68821,0.68853,0.68807,0.68839,174.0
2020-09-16T10:45:00.000000000Z,0.68814,0.68832,0.68803,0.68821,0.68836,0.68854,0.68823,0.68843,218.0
2020-09-16T11:00:00.000000000Z,0.68821,0.68834,0.68786,0.68786,0.68844,0.68857,0.68807,0.68807,164.0
2020-09-16T11:15:00.000000000Z,0.6879,0.68792,0.68746,0.68759,0.6881,0.68813,0.68767,0.68779,120.0
2020-09-16T11:30:00.000000000Z,0.68758,0.68822,0.68756,0.68807,0.68779,0.68843,0.68777,0.68827,154.0
2020-09-16T11:45:00.000000000Z,0.68809,0.68848,0.68808,0.68818,0.68831,0.68868,0.68829,0.68841,130.0
2020-09-16T12:00:00.000000000Z,0.68818,0.68831,0.68785,0.68799,0.68839,0.68853,0.68807,0.6882,189.0
2020-09-16T12:15:00.000000000Z,0.688,0.68863,0.68796,0.68819,0.68822,0.68886,0.68818,0.6886,234.0
2020-09-16T12:30:00.000000000Z,0.68814,0.68838,0.68771,0.68817,0.68858,0.68864,0.68791,0.68838,330.0
2020-09-16T12:45:00.000000000Z,0.6882,0.68866,0.68794,0.68804,0.68839,0.68888,0.68815,0.68827,370.0
2020-09-16T13:00:00.000000000Z,0.68802,0.68804,0.68712,0.68742,0.68827,0.68827,0.68733,0.68763,394.0
2020-09-16T13:15:00.000000000Z,0.68745,0.68801,0.68741,0.68779,0.68766,0.68821,0.68762,0.68803,234.0
2020-09-16T13:30:00.000000000Z,0.68775,0.68823,0.68752,0.68818,0.68799,0.68848,0.68774,0.68839,382.0
2020-09-16T13:45:00.000000000Z,0.68815,0.68855,0.6881,0.68854,0.68838,0.68877,0.68831,0.68875,280.0
2020-09-16T14:00:00.000000000Z,0.68854,0.68888,0.68848,0.68872,0.68879,0.68909,0.68867,0.68895,425.0
2020-09-16T14:15:00.000000000Z,0.68874,0.68948,0.68874,0.68944,0.68898,0.6897,0.68895,0.68967,534.0
2020-09-16T14:30:00.000000000Z,0.6894,0.68974,0.68921,0.68934,0.68964,0.68996,0.68944,0.68959,495.0
2020-09-16T14:45:00.000000000Z,0.68938,0.68944,0.68888,0.68911,0.6896,0.68965,0.68911,0.68931,494.0
2020-09-16T15:00:00.000000000Z,0.68911,0.6894,0.68894,0.68915,0.68935,0.68963,0.68916,0.68939,503.0
2020-09-16T15:15:00.000000000Z,0.68915,0.6897,0.68904,0.68918,0.6894,0.6899,0.68927,0.68939,258.0
2020-09-16T15:30:00.000000000Z,0.68916,0.68969,0.68915,0.68964,0.6894,0.68991,0.68937,0.68987,235.0
2020-09-16T15:45:00.000000000Z,0.68964,0.68976,0.68935,0.68971,0.68985,0.68999,0.68958,0.68992,168.0
2020-09-16T16:00:00.000000000Z,0.68977,0.69008,0.68965,0.69008,0.68997,0.69029,0.68986,0.69029,177.0
2020-09-16T16:15:00.000000000Z,0.69007,0.69017,0.68983,0.69017,0.69029,0.69037,0.69004,0.69037,126.0
2020-09-16T16:30:00.000000000Z,0.6902,0.69041,0.69009,0.69038,0.69041,0.69065,0.69031,0.6906,154.0
2020-09-16T16:45:00.000000000Z,0.69039,0.69075,0.69008,0.69008,0.69062,0.69097,0.69029,0.6903,203.0
2020-09-16T17:00:00.000000000Z,0.69003,0.6901,0.68967,0.68984,0.69025,0.69037,0.6899,0.69004,118.0
2020-09-16T17:15:00.000000000Z,0.68982,0.6901,0.68982,0.68994,0.69006,0.6903,0.69005,0.69017,203.0
2020-09-16T17:30:00.000000000Z,0.68996,0.69008,0.6898,0.68985,0.69021,0.6903,0.69001,0.69006,327.0
2020-09-16T17:45:00.000000000Z,0.68981,0.68997,0.68963,0.68982,0.69003,0.69081,0.68987,0.69081,213.0
2020-09-16T18:00:00.000000000Z,0.68976,0.69032,0.68911,0.68997,0.69075,0.69085,0.68942,0.69027,2160.0
2020-09-16T18:15:00.000000000Z,0.68998,0.69049,0.68992,0.69043,0.69026,0.69076,0.69014,0.6907,761.0
2020-09-16T18:30:00.000000000Z,0.69045,0.69151,0.69032,0.69135,0.69074,0.69176,0.69056,0.69161,1545.0
2020-09-16T18:45:00.000000000Z,0.69137,0.69164,0.69101,0.69116,0.69164,0.6919,0.69126,0.69141,1486.0
2020-09-16T19:00:00.000000000Z,0.69114,0.69137,0.69074,0.69099,0.69137,0.69168,0.69098,0.69126,1335.0
2020-09-16T19:15:00.000000000Z,0.69097,0.69127,0.69078,0.69087,0.69125,0.69152,0.69104,0.69113,728.0
2020-09-16T19:30:00.000000000Z,0.69087,0.69103,0.69058,0.69083,0.69112,0.6913,0.69086,0.69109,636.0
2020-09-16T19:45:00.000000000Z,0.69082,0.69111,0.69051,0.69059,0.69109,0.69137,0.69077,0.69085,442.0
2020-09-16T20:00:00.000000000Z,0.69055,0.69088,0.69047,0.6908,0.69081,0.69114,0.69073,0.69106,165.0
2020-09-16T20:15:00.000000000Z,0.69084,0.69101,0.69064,0.69065,0.6911,0.69128,0.69092,0.69097,158.0
2020-09-16T20:30:00.000000000Z,0.69068,0.69075,0.69007,0.6901,0.69097,0.69112,0.69034,0.69036,177.0
2020-09-16T20:45:00.000000000Z,0.69011,0.69039,0.68974,0.68987,0.69039,0.69064,0.69016,0.69032,138.0
2020-09-16T21:00:00.000000000Z,0.68944,0.68944,0.68944,0.68944,0.69082,0.69082,0.69082,0.69082,1.0
2020-09-16T21:30:00.000000000Z,0.68938,0.68977,0.68938,0.68963,0.69076,0.69106,0.69073,0.69081,17.0
2020-09-16T21:45:00.000000000Z,0.6897,0.6899,0.68958,0.68978,0.69088,0.69102,0.69083,0.69083,11.0
2020-09-16T22:00:00.000000000Z,0.68965,0.69034,0.68965,0.69034,0.69076,0.69076,0.69046,0.69069,28.0
2020-09-16T22:15:00.000000000Z,0.69039,0.69045,0.69022,0.69034,0.69072,0.69076,0.69051,0.69059,46.0
2020-09-16T22:30:00.000000000Z,0.69037,0.69059,0.69035,0.69045,0.69063,0.69086,0.6906,0.69076,30.0
2020-09-16T22:45:00.000000000Z,0.69041,0.69059,0.69034,0.69059,0.69075,0.69087,0.69061,0.69087,56.0
2020-09-16T23:00:00.000000000Z,0.69056,0.69077,0.69049,0.69052,0.69084,0.69103,0.69075,0.69077,77.0
2020-09-16T23:15:00.000000000Z,0.69053,0.69072,0.69048,0.69072,0.69079,0.69098,0.69075,0.69096,42.0
2020-09-16T23:30:00.000000000Z,0.69074,0.69076,0.69065,0.69073,0.69097,0.69101,0.69088,0.69098,59.0
2020-09-16T23:45:00.000000000Z,0.69071,0.69082,0.6906,0.69072,0.69095,0.69106,0.69085,0.69096,78.0
2020-09-17T00:00:00.000000000Z,0.69069,0.691,0.69065,0.69087,0.69092,0.69123,0.69089,0.69109,159.0
2020-09-17T00:15:00.000000000Z,0.69087,0.69087,0.69054,0.69075,0.6911,0.6911,0.69077,0.69103,257.0
2020-09-17T00:30:00.000000000Z,0.69076,0.69091,0.69054,0.69066,0.69101,0.69115,0.69078,0.69089,232.0
2020-09-17T00:45:00.000000000Z,0.69061,0.69065,0.69033,0.6905,0.69086,0.69091,0.69056,0.69073,154.0
2020-09-17T01:00:00.000000000Z,0.69053,0.69053,0.69021,0.69025,0.69077,0.69077,0.69045,0.69047,140.0
2020-09-17T01:15:00.000000000Z,0.69022,0.69024,0.68953,0.68953,0.69046,0.69049,0.68978,0.68978,176.0
2020-09-17T01:30:00.000000000Z,0.68949,0.69012,0.68944,0.68972,0.68974,0.69037,0.68974,0.68997,434.0
2020-09-17T01:45:00.000000000Z,0.68971,0.69001,0.68963,0.68995,0.68994,0.69027,0.68987,0.6902,441.0
2020-09-17T02:00:00.000000000Z,0.68995,0.69017,0.68979,0.69003,0.69022,0.6904,0.69004,0.69028,321.0
2020-09-17T02:15:00.000000000Z,0.69004,0.6901,0.68989,0.68994,0.69027,0.69033,0.69012,0.69018,228.0
2020-09-17T02:30:00.000000000Z,0.68994,0.68999,0.68986,0.68986,0.69016,0.69024,0.69011,0.69011,78.0
2020-09-17T02:45:00.000000000Z,0.68985,0.6899,0.68967,0.68977,0.69011,0.69013,0.68992,0.69002,126.0
2020-09-17T03:00:00.000000000Z,0.68975,0.68985,0.68966,0.68973,0.69001,0.69008,0.68994,0.68994,137.0
2020-09-17T03:15:00.000000000Z,0.68971,0.69041,0.68958,0.69004,0.68995,0.69063,0.68985,0.69026,395.0
2020-09-17T03:30:00.000000000Z,0.69002,0.69025,0.68998,0.69019,0.69026,0.69047,0.69021,0.69042,174.0
2020-09-17T03:45:00.000000000Z,0.69014,0.69024,0.68996,0.69007,0.69038,0.69047,0.69017,0.69029,94.0
2020-09-17T04:00:00.000000000Z,0.69004,0.69006,0.68987,0.68987,0.69027,0.69028,0.69012,0.69015,99.0
2020-09-17T04:15:00.000000000Z,0.6899,0.68999,0.68982,0.68999,0.69019,0.69021,0.69004,0.69021,46.0
2020-09-17T04:30:00.000000000Z,0.68996,0.68997,0.68984,0.6899,0.6902,0.6902,0.69003,0.69012,47.0
2020-09-17T04:45:00.000000000Z,0.6899,0.69,0.68982,0.68987,0.69014,0.69026,0.69006,0.6901,82.0
2020-09-17T05:00:00.000000000Z,0.68986,0.68989,0.68973,0.6898,0.69007,0.69011,0.68995,0.69003,114.0
2020-09-17T05:15:00.000000000Z,0.68979,0.68979,0.68941,0.68946,0.69001,0.69001,0.68963,0.6897,114.0
2020-09-17T05:30:00.000000000Z,0.6895,0.68971,0.68945,0.68952,0.68973,0.68995,0.68969,0.68977,179.0
2020-09-17T05:45:00.000000000Z,0.68955,0.68957,0.68935,0.68956,0.68981,0.68983,0.68959,0.68981,164.0
2020-09-17T06:00:00.000000000Z,0.68952,0.68966,0.68933,0.6896,0.68978,0.68989,0.68957,0.68984,372.0
2020-09-17T06:15:00.000000000Z,0.68954,0.68963,0.68926,0.68926,0.68981,0.68986,0.68947,0.68947,365.0
2020-09-17T06:30:00.000000000Z,0.68927,0.6895,0.68914,0.68936,0.68947,0.68974,0.68936,0.68959,395.0
2020-09-17T06:45:00.000000000Z,0.68941,0.69002,0.68929,0.68983,0.68964,0.69027,0.68953,0.69008,351.0
2020-09-17T07:00:00.000000000Z,0.68987,0.68996,0.68919,0.6895,0.69009,0.69022,0.68942,0.68974,412.0
2020-09-17T07:15:00.000000000Z,0.6895,0.69022,0.68943,0.6902,0.68972,0.69046,0.68964,0.69043,411.0
2020-09-17T07:30:00.000000000Z,0.6902,0.69034,0.68992,0.69025,0.69041,0.69056,0.69015,0.69046,380.0
2020-09-17T07:45:00.000000000Z,0.69022,0.69025,0.68993,0.69003,0.69045,0.69049,0.69014,0.69024,268.0
2020-09-17T08:00:00.000000000Z,0.69006,0.69028,0.68961,0.68964,0.69027,0.69047,0.68983,0.68986,307.0
2020-09-17T08:15:00.000000000Z,0.68963,0.68968,0.68921,0.68924,0.68986,0.6899,0.68945,0.68947,319.0
2020-09-17T08:30:00.000000000Z,0.68926,0.68946,0.68897,0.68938,0.68947,0.68967,0.68922,0.68959,297.0
2020-09-17T08:45:00.000000000Z,0.68942,0.68942,0.68917,0.68925,0.68963,0.68966,0.68939,0.68945,226.0
2020-09-17T09:00:00.000000000Z,0.68923,0.6902,0.68883,0.69018,0.68944,0.69045,0.68906,0.69041,291.0
2020-09-17T09:15:00.000000000Z,0.6902,0.69034,0.68996,0.69015,0.69041,0.69055,0.69018,0.69037,260.0
2020-09-17T09:30:00.000000000Z,0.69015,0.69032,0.68978,0.68981,0.69039,0.69053,0.68999,0.69003,227.0
2020-09-17T09:45:00.000000000Z,0.68984,0.68984,0.68918,0.68919,0.69007,0.69007,0.68942,0.68944,160.0
2020-09-17T10:00:00.000000000Z,0.68922,0.68948,0.68915,0.68932,0.68946,0.6897,0.68937,0.68953,225.0
2020-09-17T10:15:00.000000000Z,0.68931,0.68989,0.6893,0.68976,0.68953,0.69009,0.68953,0.68998,179.0
2020-09-17T10:30:00.000000000Z,0.68977,0.68998,0.68967,0.68995,0.69001,0.69017,0.68988,0.69013,165.0
2020-09-17T10:45:00.000000000Z,0.68997,0.69023,0.68957,0.68957,0.69017,0.69044,0.68978,0.68978,236.0
2020-09-17T11:00:00.000000000Z,0.68953,0.69019,0.68923,0.6899,0.68974,0.69043,0.68945,0.69014,468.0
2020-09-17T11:15:00.000000000Z,0.68992,0.69046,0.68981,0.6903,0.69014,0.69068,0.69004,0.69052,306.0
2020-09-17T11:30:00.000000000Z,0.69026,0.69075,0.69021,0.69068,0.69049,0.69096,0.6904,0.69088,213.0
2020-09-17T11:45:00.000000000Z,0.6907,0.69071,0.69022,0.69022,0.69092,0.69094,0.69043,0.69043,201.0
2020-09-17T12:00:00.000000000Z,0.69018,0.69027,0.6896,0.68978,0.69039,0.69048,0.6898,0.68999,327.0
2020-09-17T12:15:00.000000000Z,0.68977,0.68983,0.68899,0.68917,0.68996,0.69008,0.68921,0.68977,268.0
2020-09-17T12:30:00.000000000Z,0.68921,0.6894,0.68868,0.68902,0.68979,0.68985,0.68892,0.68926,339.0
2020-09-17T12:45:00.000000000Z,0.68904,0.68907,0.68823,0.68824,0.68926,0.68928,0.68845,0.68847,366.0
2020-09-17T13:00:00.000000000Z,0.68821,0.68868,0.68804,0.68855,0.68846,0.68891,0.6883,0.68876,446.0
2020-09-17T13:15:00.000000000Z,0.68853,0.68876,0.68849,0.68874,0.68876,0.68898,0.68871,0.68895,273.0
2020-09-17T13:30:00.000000000Z,0.68872,0.68925,0.68841,0.68857,0.68894,0.68948,0.68864,0.6888,568.0
2020-09-17T13:45:00.000000000Z,0.68861,0.68867,0.6881,0.68839,0.68883,0.68893,0.68833,0.68862,495.0
2020-09-17T14:00:00.000000000Z,0.68837,0.68928,0.6881,0.68927,0.68859,0.68952,0.68832,0.6895,564.0
2020-09-17T14:15:00.000000000Z,0.68926,0.68964,0.68904,0.68959,0.6895,0.6899,0.68928,0.68983,463.0
2020-09-17T14:30:00.000000000Z,0.68961,0.68965,0.6887,0.6889,0.68986,0.68987,0.68895,0.68913,728.0
2020-09-17T14:45:00.000000000Z,0.68892,0.68911,0.68849,0.68885,0.68917,0.68935,0.68874,0.68904,525.0
2020-09-17T15:00:00.000000000Z,0.68883,0.68954,0.68881,0.68954,0.68904,0.68976,0.68904,0.68976,340.0
2020-09-17T15:15:00.000000000Z,0.68953,0.68964,0.68906,0.6891,0.68977,0.68987,0.68927,0.68934,321.0
2020-09-17T15:30:00.000000000Z,0.68908,0.68908,0.68873,0.6888,0.68933,0.68933,0.68894,0.68901,329.0
2020-09-17T15:45:00.000000000Z,0.68884,0.68892,0.68856,0.68886,0.68905,0.68911,0.68878,0.68907,257.0
2020-09-17T16:00:00.000000000Z,0.68892,0.68905,0.68853,0.6886,0.68914,0.68925,0.68873,0.68879,216.0
2020-09-17T16:15:00.000000000Z,0.68861,0.68867,0.68821,0.68849,0.68882,0.68888,0.68842,0.68869,287.0
2020-09-17T16:30:00.000000000Z,0.68846,0.68891,0.68844,0.6889,0.68869,0.68912,0.68863,0.68912,204.0
2020-09-17T16:45:00.000000000Z,0.68885,0.6891,0.68879,0.68895,0.68909,0.68933,0.689,0.68916,153.0
2020-09-17T17:00:00.000000000Z,0.68897,0.68898,0.68862,0.68893,0.6892,0.6892,0.68883,0.68914,154.0
2020-09-17T17:15:00.000000000Z,0.68897,0.68927,0.6888,0.68912,0.68919,0.68951,0.68901,0.68931,116.0
2020-09-17T17:30:00.000000000Z,0.6891,0.68941,0.68907,0.6894,0.68931,0.68963,0.68927,0.68961,94.0
2020-09-17T17:45:00.000000000Z,0.68942,0.68946,0.68918,0.68925,0.68964,0.68969,0.68939,0.68947,144.0
2020-09-17T18:00:00.000000000Z,0.68929,0.68949,0.68912,0.68933,0.68951,0.68971,0.68933,0.68956,159.0
2020-09-17T18:15:00.000000000Z,0.68934,0.68947,0.68896,0.68913,0.68958,0.68967,0.6892,0.68936,140.0
