Date,Open,High,Low,Closed,Volume
2020-09-18T20:15:00.000000000Z,1.29257,1.29262,1.29242,1.2926,69.0
2020-09-18T20:30:00.000000000Z,1.29258,1.2927,1.29154,1.29195,137.0
2020-09-18T20:45:00.000000000Z,1.29197,1.29249,1.29156,1.29174,258.0
2020-09-20T21:00:00.000000000Z,1.29315,1.29315,1.29063,1.29227,45.0
2020-09-20T21:15:00.000000000Z,1.29216,1.29333,1.29202,1.29315,190.0
2020-09-20T21:30:00.000000000Z,1.29308,1.29329,1.29215,1.29272,90.0
2020-09-20T21:45:00.000000000Z,1.29292,1.29377,1.29269,1.29302,159.0
2020-09-20T22:00:00.000000000Z,1.2931,1.2938,1.29276,1.29355,152.0
2020-09-20T22:15:00.000000000Z,1.29352,1.29379,1.29332,1.29353,196.0
2020-09-20T22:30:00.000000000Z,1.2935,1.2936,1.29303,1.29304,144.0
2020-09-20T22:45:00.000000000Z,1.29301,1.29328,1.29298,1.29323,121.0
2020-09-20T23:00:00.000000000Z,1.29325,1.29329,1.29294,1.29318,165.0
2020-09-20T23:15:00.000000000Z,1.2932,1.29384,1.29308,1.29381,130.0
2020-09-20T23:30:00.000000000Z,1.29379,1.29382,1.29328,1.29328,149.0
2020-09-20T23:45:00.000000000Z,1.29326,1.29354,1.2932,1.29328,134.0
2020-09-21T00:00:00.000000000Z,1.29326,1.2937,1.2929,1.29334,249.0
2020-09-21T00:15:00.000000000Z,1.29337,1.29469,1.29337,1.29458,244.0
2020-09-21T00:30:00.000000000Z,1.29456,1.29472,1.29436,1.29458,268.0
2020-09-21T00:45:00.000000000Z,1.29456,1.29549,1.29456,1.29536,215.0
2020-09-21T01:00:00.000000000Z,1.29538,1.29557,1.29471,1.29502,334.0
2020-09-21T01:15:00.000000000Z,1.29504,1.2958,1.29504,1.29529,342.0
2020-09-21T01:30:00.000000000Z,1.29532,1.2956,1.29514,1.29532,239.0
2020-09-21T01:45:00.000000000Z,1.2953,1.29541,1.29462,1.29473,298.0
2020-09-21T02:00:00.000000000Z,1.29475,1.29534,1.29469,1.29498,254.0
2020-09-21T02:15:00.000000000Z,1.29502,1.29549,1.29502,1.29546,322.0
2020-09-21T02:30:00.000000000Z,1.29544,1.29564,1.29521,1.2955,241.0
2020-09-21T02:45:00.000000000Z,1.29552,1.2958,1.29535,1.29538,186.0
2020-09-21T03:00:00.000000000Z,1.29541,1.2957,1.29507,1.29562,226.0
2020-09-21T03:15:00.000000000Z,1.29564,1.29576,1.29526,1.29566,243.0
2020-09-21T03:30:00.000000000Z,1.29564,1.29606,1.29561,1.29577,168.0
2020-09-21T03:45:00.000000000Z,1.29575,1.29598,1.29568,1.29582,139.0
2020-09-21T04:00:00.000000000Z,1.2958,1.29624,1.29576,1.29595,144.0
2020-09-21T04:15:00.000000000Z,1.29592,1.29609,1.29559,1.29565,143.0
2020-09-21T04:30:00.000000000Z,1.29562,1.296,1.29558,1.29578,141.0
2020-09-21T04:45:00.000000000Z,1.29581,1.29596,1.29557,1.29572,117.0
2020-09-21T05:00:00.000000000Z,1.2957,1.29596,1.29554,1.29564,232.0
2020-09-21T05:15:00.000000000Z,1.29562,1.29566,1.29527,1.29538,154.0
2020-09-21T05:30:00.000000000Z,1.29535,1.29563,1.29498,1.2954,240.0
2020-09-21T05:45:00.000000000Z,1.29542,1.29564,1.29487,1.29512,263.0
2020-09-21T06:00:00.000000000Z,1.2951,1.29516,1.29386,1.2941,620.0
2020-09-21T06:15:00.000000000Z,1.29408,1.295,1.29373,1.29476,656.0
2020-09-21T06:30:00.000000000Z,1.29474,1.29632,1.29467,1.29614,666.0
2020-09-21T06:45:00.000000000Z,1.29616,1.29665,1.29558,1.2959,668.0
2020-09-21T07:00:00.000000000Z,1.29588,1.29645,1.29462,1.29484,1063.0
2020-09-21T07:15:00.000000000Z,1.29482,1.29495,1.29274,1.29316,1327.0
2020-09-21T07:30:00.000000000Z,1.29313,1.29313,1.291,1.29162,1346.0
2020-09-21T07:45:00.000000000Z,1.2916,1.29186,1.28971,1.2898,1105.0
2020-09-21T08:00:00.000000000Z,1.28978,1.28995,1.28658,1.28698,1311.0
2020-09-21T08:15:00.000000000Z,1.28696,1.28768,1.28508,1.28597,1429.0
2020-09-21T08:30:00.000000000Z,1.28599,1.28599,1.28348,1.28404,1544.0
2020-09-21T08:45:00.000000000Z,1.28406,1.28445,1.28351,1.2844,1056.0
2020-09-21T09:00:00.000000000Z,1.28442,1.2863,1.28386,1.28542,1036.0
2020-09-21T09:15:00.000000000Z,1.28546,1.28706,1.2845,1.2848,949.0
2020-09-21T09:30:00.000000000Z,1.28482,1.28513,1.28411,1.28446,923.0
2020-09-21T09:45:00.000000000Z,1.28443,1.28526,1.28369,1.28506,828.0
2020-09-21T10:00:00.000000000Z,1.28504,1.28556,1.28371,1.28425,781.0
2020-09-21T10:15:00.000000000Z,1.28422,1.28586,1.28385,1.2857,1014.0
2020-09-21T10:30:00.000000000Z,1.28572,1.28589,1.28484,1.28514,842.0
2020-09-21T10:45:00.000000000Z,1.28516,1.28636,1.28484,1.28593,819.0
2020-09-21T11:00:00.000000000Z,1.28595,1.28644,1.28493,1.28636,1060.0
2020-09-21T11:15:00.000000000Z,1.28634,1.28667,1.28576,1.28635,835.0
2020-09-21T11:30:00.000000000Z,1.28632,1.28646,1.28523,1.28605,754.0
2020-09-21T11:45:00.000000000Z,1.28602,1.28684,1.28592,1.28684,559.0
2020-09-21T12:00:00.000000000Z,1.28681,1.28714,1.28634,1.28676,679.0
2020-09-21T12:15:00.000000000Z,1.28673,1.28715,1.28448,1.28504,993.0
2020-09-21T12:30:00.000000000Z,1.28502,1.28539,1.28441,1.28468,1028.0
2020-09-21T12:45:00.000000000Z,1.28466,1.28518,1.28384,1.28454,1013.0
2020-09-21T13:00:00.000000000Z,1.28456,1.28494,1.28263,1.28384,1337.0
2020-09-21T13:15:00.000000000Z,1.28386,1.28444,1.28228,1.28287,1325.0
2020-09-21T13:30:00.000000000Z,1.28285,1.28356,1.28116,1.28212,2515.0
2020-09-21T13:45:00.000000000Z,1.2821,1.2828,1.28162,1.28225,1894.0
2020-09-21T14:00:00.000000000Z,1.28222,1.28258,1.28148,1.28232,1944.0
2020-09-21T14:15:00.000000000Z,1.28234,1.28235,1.27997,1.28023,1449.0
2020-09-21T14:30:00.000000000Z,1.28021,1.28068,1.2794,1.27998,1238.0
2020-09-21T14:45:00.000000000Z,1.28,1.28044,1.27915,1.27923,1467.0
2020-09-21T15:00:00.000000000Z,1.27926,1.28063,1.2787,1.27892,1224.0
2020-09-21T15:15:00.000000000Z,1.27895,1.27924,1.27822,1.27902,915.0
2020-09-21T15:30:00.000000000Z,1.27904,1.2794,1.27794,1.27898,857.0
2020-09-21T15:45:00.000000000Z,1.27896,1.28002,1.27894,1.27943,831.0
2020-09-21T16:00:00.000000000Z,1.27941,1.28052,1.27914,1.27978,728.0
2020-09-21T16:15:00.000000000Z,1.27976,1.2803,1.27936,1.27963,693.0
2020-09-21T16:30:00.000000000Z,1.27965,1.28012,1.27924,1.28007,760.0
2020-09-21T16:45:00.000000000Z,1.28005,1.28011,1.27877,1.27893,585.0
2020-09-21T17:00:00.000000000Z,1.27896,1.27906,1.27756,1.27872,685.0
2020-09-21T17:15:00.000000000Z,1.2787,1.27978,1.2787,1.27936,751.0
2020-09-21T17:30:00.000000000Z,1.27934,1.28006,1.27926,1.27942,446.0
2020-09-21T17:45:00.000000000Z,1.2794,1.27948,1.27862,1.27896,508.0
2020-09-21T18:00:00.000000000Z,1.27894,1.27942,1.27874,1.27913,355.0
2020-09-21T18:15:00.000000000Z,1.27915,1.27967,1.2788,1.27952,422.0
2020-09-21T18:30:00.000000000Z,1.2795,1.27952,1.27882,1.27897,360.0
2020-09-21T18:45:00.000000000Z,1.279,1.27969,1.2789,1.2795,453.0
2020-09-21T19:00:00.000000000Z,1.27948,1.28121,1.27941,1.28097,800.0
2020-09-21T19:15:00.000000000Z,1.28099,1.28132,1.28051,1.28106,523.0
2020-09-21T19:30:00.000000000Z,1.28108,1.2814,1.28058,1.28132,458.0
2020-09-21T19:45:00.000000000Z,1.2813,1.28208,1.28112,1.2815,484.0
2020-09-21T20:00:00.000000000Z,1.28147,1.2816,1.28114,1.2815,268.0
2020-09-21T20:15:00.000000000Z,1.28148,1.28166,1.28121,1.28144,115.0
2020-09-21T20:30:00.000000000Z,1.28146,1.28176,1.28121,1.28174,146.0
2020-09-21T20:45:00.000000000Z,1.28172,1.28176,1.28158,1.28158,84.0
2020-09-21T21:00:00.000000000Z,1.28158,1.28177,1.28127,1.28158,41.0
2020-09-21T21:15:00.000000000Z,1.28153,1.28191,1.28153,1.28188,29.0
2020-09-21T21:30:00.000000000Z,1.28193,1.28213,1.2812,1.28151,31.0
2020-09-21T21:45:00.000000000Z,1.28145,1.28179,1.28145,1.28164,47.0
2020-09-21T22:00:00.000000000Z,1.28155,1.28162,1.28126,1.28152,53.0
2020-09-21T22:15:00.000000000Z,1.28155,1.28166,1.28131,1.28136,70.0
2020-09-21T22:30:00.000000000Z,1.28134,1.28153,1.2813,1.2815,50.0
2020-09-21T22:45:00.000000000Z,1.28153,1.2818,1.28149,1.28152,55.0
2020-09-21T23:00:00.000000000Z,1.28149,1.28212,1.28134,1.28204,157.0
2020-09-21T23:15:00.000000000Z,1.28208,1.28218,1.28195,1.28205,69.0
2020-09-21T23:30:00.000000000Z,1.28202,1.28232,1.28202,1.28217,69.0
2020-09-21T23:45:00.000000000Z,1.28214,1.28217,1.28161,1.28178,112.0
2020-09-22T00:00:00.000000000Z,1.28176,1.28213,1.28125,1.282,278.0
2020-09-22T00:15:00.000000000Z,1.28197,1.28218,1.28146,1.28203,208.0
2020-09-22T00:30:00.000000000Z,1.282,1.28203,1.28034,1.28108,741.0
2020-09-22T00:45:00.000000000Z,1.2811,1.28198,1.281,1.28178,324.0
2020-09-22T01:00:00.000000000Z,1.28175,1.28214,1.28132,1.28158,410.0
2020-09-22T01:15:00.000000000Z,1.28156,1.2816,1.27982,1.28043,673.0
2020-09-22T01:30:00.000000000Z,1.28041,1.28144,1.28027,1.28094,467.0
2020-09-22T01:45:00.000000000Z,1.28096,1.28119,1.28064,1.28096,360.0
2020-09-22T02:00:00.000000000Z,1.28098,1.28145,1.28054,1.28054,313.0
2020-09-22T02:15:00.000000000Z,1.28056,1.28124,1.28056,1.28085,264.0
2020-09-22T02:30:00.000000000Z,1.28087,1.28165,1.28086,1.28165,183.0
2020-09-22T02:45:00.000000000Z,1.28167,1.28167,1.28125,1.28158,189.0
2020-09-22T03:00:00.000000000Z,1.2816,1.28194,1.28114,1.2817,244.0
2020-09-22T03:15:00.000000000Z,1.28172,1.28238,1.28168,1.28224,260.0
2020-09-22T03:30:00.000000000Z,1.28222,1.2824,1.28194,1.28222,183.0
2020-09-22T03:45:00.000000000Z,1.28218,1.28221,1.28174,1.28216,146.0
2020-09-22T04:00:00.000000000Z,1.28213,1.28217,1.28182,1.28214,151.0
2020-09-22T04:15:00.000000000Z,1.28212,1.28212,1.28152,1.28162,145.0
2020-09-22T04:30:00.000000000Z,1.28164,1.28214,1.28164,1.28202,124.0
2020-09-22T04:45:00.000000000Z,1.282,1.28221,1.28184,1.28218,134.0
2020-09-22T05:00:00.000000000Z,1.28221,1.28221,1.28111,1.2812,236.0
2020-09-22T05:15:00.000000000Z,1.28118,1.28118,1.28044,1.28076,234.0
2020-09-22T05:30:00.000000000Z,1.28074,1.28082,1.28026,1.28039,267.0
2020-09-22T05:45:00.000000000Z,1.28042,1.28055,1.2795,1.27957,346.0
2020-09-22T06:00:00.000000000Z,1.2796,1.28032,1.27922,1.27957,600.0
2020-09-22T06:15:00.000000000Z,1.2796,1.27969,1.2784,1.27842,919.0
2020-09-22T06:30:00.000000000Z,1.27844,1.27906,1.27804,1.27882,872.0
2020-09-22T06:45:00.000000000Z,1.27884,1.27916,1.27832,1.27886,632.0
2020-09-22T07:00:00.000000000Z,1.27884,1.28,1.2758,1.27648,1878.0
2020-09-22T07:15:00.000000000Z,1.27645,1.27687,1.27591,1.27633,1088.0
2020-09-22T07:30:00.000000000Z,1.27636,1.27646,1.27325,1.27345,1781.0
2020-09-22T07:45:00.000000000Z,1.27347,1.27688,1.27124,1.27568,3812.0
2020-09-22T08:00:00.000000000Z,1.2757,1.28016,1.27528,1.27882,2304.0
2020-09-22T08:15:00.000000000Z,1.27885,1.28218,1.27842,1.28186,1456.0
2020-09-22T08:30:00.000000000Z,1.28184,1.28384,1.2814,1.28246,1976.0
2020-09-22T08:45:00.000000000Z,1.28244,1.28344,1.28136,1.28238,1063.0
2020-09-22T09:00:00.000000000Z,1.2824,1.2826,1.28056,1.2808,862.0
2020-09-22T09:15:00.000000000Z,1.28078,1.28136,1.27954,1.27954,694.0
2020-09-22T09:30:00.000000000Z,1.27951,1.28034,1.2793,1.2797,715.0
2020-09-22T09:45:00.000000000Z,1.27967,1.27967,1.27799,1.27876,744.0
2020-09-22T10:00:00.000000000Z,1.27873,1.28038,1.27873,1.2792,542.0
2020-09-22T10:15:00.000000000Z,1.27923,1.28228,1.27912,1.2821,753.0
2020-09-22T10:30:00.000000000Z,1.28208,1.28469,1.282,1.2839,1948.0
2020-09-22T10:45:00.000000000Z,1.28392,1.28676,1.28376,1.28583,1695.0
2020-09-22T11:00:00.000000000Z,1.2858,1.28586,1.2843,1.28456,991.0
2020-09-22T11:15:00.000000000Z,1.28454,1.28518,1.28388,1.2851,734.0
2020-09-22T11:30:00.000000000Z,1.28508,1.28558,1.28312,1.28322,1029.0
2020-09-22T11:45:00.000000000Z,1.28324,1.2834,1.28035,1.28092,1510.0
2020-09-22T12:00:00.000000000Z,1.2809,1.28094,1.27876,1.27968,1549.0
2020-09-22T12:15:00.000000000Z,1.2797,1.28006,1.27904,1.27974,947.0
2020-09-22T12:30:00.000000000Z,1.27976,1.28188,1.27974,1.28094,1163.0
2020-09-22T12:45:00.000000000Z,1.28096,1.28104,1.27916,1.27998,1097.0
2020-09-22T13:00:00.000000000Z,1.27995,1.28134,1.27944,1.28079,964.0
2020-09-22T13:15:00.000000000Z,1.28082,1.28088,1.27874,1.27946,778.0
2020-09-22T13:30:00.000000000Z,1.27944,1.28028,1.27788,1.27815,1796.0
2020-09-22T13:45:00.000000000Z,1.27812,1.27852,1.276,1.27633,2108.0
2020-09-22T14:00:00.000000000Z,1.27636,1.27832,1.27622,1.27716,1832.0
2020-09-22T14:15:00.000000000Z,1.27714,1.27722,1.27608,1.27678,1290.0
2020-09-22T14:30:00.000000000Z,1.2768,1.2772,1.27366,1.27394,1779.0
2020-09-22T14:45:00.000000000Z,1.27397,1.27424,1.27206,1.27212,2132.0
2020-09-22T15:00:00.000000000Z,1.2721,1.27322,1.27134,1.2731,1926.0
2020-09-22T15:15:00.000000000Z,1.27307,1.27435,1.27283,1.27384,1268.0
2020-09-22T15:30:00.000000000Z,1.27388,1.27416,1.27192,1.27212,1299.0
2020-09-22T15:45:00.000000000Z,1.27214,1.27268,1.27107,1.27243,1058.0
2020-09-22T16:00:00.000000000Z,1.2724,1.27369,1.27224,1.27282,996.0
2020-09-22T16:15:00.000000000Z,1.27284,1.27296,1.27203,1.2725,849.0
2020-09-22T16:30:00.000000000Z,1.27252,1.2726,1.27129,1.27212,593.0
2020-09-22T16:45:00.000000000Z,1.27209,1.27227,1.27172,1.27215,526.0
2020-09-22T17:00:00.000000000Z,1.27217,1.27324,1.27161,1.27321,490.0
2020-09-22T17:15:00.000000000Z,1.27324,1.2736,1.27286,1.27343,451.0
2020-09-22T17:30:00.000000000Z,1.2734,1.27365,1.27311,1.27326,302.0
2020-09-22T17:45:00.000000000Z,1.27324,1.27362,1.27244,1.27256,320.0
2020-09-22T18:00:00.000000000Z,1.27253,1.27361,1.27242,1.27332,407.0
2020-09-22T18:15:00.000000000Z,1.27334,1.27377,1.27322,1.27366,296.0
2020-09-22T18:30:00.000000000Z,1.27364,1.27384,1.27345,1.2738,210.0
2020-09-22T18:45:00.000000000Z,1.27378,1.2738,1.27314,1.27335,337.0
2020-09-22T19:00:00.000000000Z,1.27332,1.27363,1.27284,1.27288,341.0
2020-09-22T19:15:00.000000000Z,1.27291,1.27364,1.27283,1.27364,307.0
2020-09-22T19:30:00.000000000Z,1.27362,1.27381,1.27336,1.27372,266.0
2020-09-22T19:45:00.000000000Z,1.27376,1.27405,1.27343,1.27394,377.0
2020-09-22T20:00:00.000000000Z,1.27396,1.27412,1.27388,1.27396,195.0
2020-09-22T20:15:00.000000000Z,1.27394,1.27398,1.2738,1.2738,39.0
2020-09-22T20:30:00.000000000Z,1.27382,1.2739,1.2737,1.2738,77.0
2020-09-22T20:45:00.000000000Z,1.27378,1.27384,1.27298,1.27329,157.0
2020-09-22T21:00:00.000000000Z,1.27318,1.27335,1.27296,1.27296,13.0
2020-09-22T21:15:00.000000000Z,1.27301,1.27346,1.27297,1.27297,16.0
2020-09-22T21:30:00.000000000Z,1.27292,1.2736,1.27292,1.27343,86.0
2020-09-22T21:45:00.000000000Z,1.27338,1.27369,1.27333,1.27363,13.0
2020-09-22T22:00:00.000000000Z,1.27368,1.27388,1.27338,1.27368,54.0
2020-09-22T22:15:00.000000000Z,1.27366,1.27373,1.27338,1.2736,76.0
2020-09-22T22:30:00.000000000Z,1.27362,1.27381,1.27352,1.27359,78.0
2020-09-22T22:45:00.000000000Z,1.27361,1.27368,1.27322,1.2734,86.0
2020-09-22T23:00:00.000000000Z,1.27342,1.2736,1.27326,1.2734,100.0
2020-09-22T23:15:00.000000000Z,1.27337,1.27381,1.27337,1.27379,76.0
2020-09-22T23:30:00.000000000Z,1.27377,1.27389,1.27365,1.27379,102.0
2020-09-22T23:45:00.000000000Z,1.27376,1.2745,1.27376,1.27424,160.0
2020-09-23T00:00:00.000000000Z,1.27421,1.2746,1.27418,1.27431,283.0
2020-09-23T00:15:00.000000000Z,1.27428,1.27478,1.27358,1.27366,254.0
2020-09-23T00:30:00.000000000Z,1.27364,1.27368,1.27274,1.27343,406.0
2020-09-23T00:45:00.000000000Z,1.27346,1.27348,1.27198,1.27213,936.0
2020-09-23T01:00:00.000000000Z,1.27216,1.2727,1.27191,1.27212,497.0
2020-09-23T01:15:00.000000000Z,1.27214,1.27257,1.27185,1.2723,406.0
2020-09-23T01:30:00.000000000Z,1.27232,1.27292,1.27207,1.27248,364.0
2020-09-23T01:45:00.000000000Z,1.2725,1.27327,1.27248,1.27286,288.0
2020-09-23T02:00:00.000000000Z,1.27288,1.27354,1.27188,1.2722,646.0
2020-09-23T02:15:00.000000000Z,1.27222,1.27268,1.27198,1.27213,333.0
2020-09-23T02:30:00.000000000Z,1.27216,1.2722,1.27176,1.27186,300.0
2020-09-23T02:45:00.000000000Z,1.27183,1.27256,1.27176,1.27216,245.0
2020-09-23T03:00:00.000000000Z,1.27214,1.27228,1.27164,1.27217,238.0
2020-09-23T03:15:00.000000000Z,1.27215,1.27279,1.27215,1.2726,218.0
2020-09-23T03:30:00.000000000Z,1.27258,1.27286,1.27255,1.27269,194.0
2020-09-23T03:45:00.000000000Z,1.27267,1.27279,1.27212,1.27236,143.0
2020-09-23T04:00:00.000000000Z,1.27234,1.27234,1.272,1.2723,164.0
2020-09-23T04:15:00.000000000Z,1.27227,1.27236,1.27162,1.27186,287.0
2020-09-23T04:30:00.000000000Z,1.27188,1.27227,1.27176,1.27207,170.0
2020-09-23T04:45:00.000000000Z,1.2721,1.27238,1.27166,1.27173,155.0
2020-09-23T05:00:00.000000000Z,1.27175,1.27244,1.27168,1.27238,202.0
2020-09-23T05:15:00.000000000Z,1.27235,1.27246,1.27206,1.27223,212.0
2020-09-23T05:30:00.000000000Z,1.27221,1.2725,1.27199,1.27244,254.0
2020-09-23T05:45:00.000000000Z,1.27241,1.27272,1.27226,1.27248,209.0
2020-09-23T06:00:00.000000000Z,1.27246,1.27248,1.26874,1.26877,1237.0
2020-09-23T06:15:00.000000000Z,1.26874,1.26944,1.26797,1.26939,1217.0
2020-09-23T06:30:00.000000000Z,1.26942,1.271,1.26918,1.26938,879.0
2020-09-23T06:45:00.000000000Z,1.26936,1.27066,1.26918,1.26999,861.0
2020-09-23T07:00:00.000000000Z,1.27001,1.27028,1.26874,1.26953,1336.0
2020-09-23T07:15:00.000000000Z,1.26951,1.26951,1.26815,1.2688,1612.0
2020-09-23T07:30:00.000000000Z,1.26882,1.27076,1.26871,1.26976,1546.0
2020-09-23T07:45:00.000000000Z,1.26979,1.2702,1.26922,1.26988,1055.0
2020-09-23T08:00:00.000000000Z,1.2699,1.27013,1.26853,1.26978,1170.0
2020-09-23T08:15:00.000000000Z,1.26976,1.27009,1.26752,1.26784,897.0
2020-09-23T08:30:00.000000000Z,1.26788,1.2701,1.26758,1.26994,1193.0
2020-09-23T08:45:00.000000000Z,1.26992,1.27055,1.26908,1.27046,785.0
2020-09-23T09:00:00.000000000Z,1.27044,1.27293,1.26982,1.27249,1570.0
2020-09-23T09:15:00.000000000Z,1.27246,1.27454,1.2724,1.27316,1069.0
2020-09-23T09:30:00.000000000Z,1.27314,1.2738,1.272,1.2735,1116.0
2020-09-23T09:45:00.000000000Z,1.27352,1.27424,1.27344,1.2735,782.0
2020-09-23T10:00:00.000000000Z,1.27352,1.2736,1.27166,1.27224,695.0
2020-09-23T10:15:00.000000000Z,1.27226,1.27314,1.27186,1.273,722.0
2020-09-23T10:30:00.000000000Z,1.27302,1.27368,1.27242,1.27245,608.0
2020-09-23T10:45:00.000000000Z,1.27248,1.27302,1.27192,1.27212,463.0
2020-09-23T11:00:00.000000000Z,1.27215,1.27364,1.27199,1.2731,694.0
2020-09-23T11:15:00.000000000Z,1.27308,1.27346,1.27207,1.27317,711.0
2020-09-23T11:30:00.000000000Z,1.27314,1.27419,1.27289,1.2732,630.0
2020-09-23T11:45:00.000000000Z,1.27316,1.27338,1.27222,1.27248,886.0
2020-09-23T12:00:00.000000000Z,1.27245,1.27288,1.27147,1.27243,1162.0
2020-09-23T12:15:00.000000000Z,1.27241,1.27341,1.27228,1.27329,861.0
2020-09-23T12:30:00.000000000Z,1.27326,1.27378,1.2724,1.27245,903.0
2020-09-23T12:45:00.000000000Z,1.27248,1.27488,1.27186,1.27428,1029.0
2020-09-23T13:00:00.000000000Z,1.27431,1.27576,1.27416,1.27501,1403.0
2020-09-23T13:15:00.000000000Z,1.27504,1.2758,1.27293,1.27392,1288.0
2020-09-23T13:30:00.000000000Z,1.27389,1.27598,1.27339,1.27467,1926.0
2020-09-23T13:45:00.000000000Z,1.2747,1.27531,1.27342,1.27444,1416.0
2020-09-23T14:00:00.000000000Z,1.27446,1.27499,1.27276,1.27328,1292.0
2020-09-23T14:15:00.000000000Z,1.27326,1.27458,1.27254,1.2733,1562.0
2020-09-23T14:30:00.000000000Z,1.27328,1.27487,1.27283,1.27484,1367.0
2020-09-23T14:45:00.000000000Z,1.27482,1.2768,1.27418,1.27633,1884.0
2020-09-23T15:00:00.000000000Z,1.27631,1.27771,1.27592,1.27696,1655.0
2020-09-23T15:15:00.000000000Z,1.27694,1.27734,1.27529,1.2754,1111.0
2020-09-23T15:30:00.000000000Z,1.27543,1.27558,1.27448,1.27512,899.0
2020-09-23T15:45:00.000000000Z,1.2751,1.27562,1.27404,1.27523,673.0
2020-09-23T16:00:00.000000000Z,1.27521,1.27604,1.27477,1.2759,631.0
2020-09-23T16:15:00.000000000Z,1.27588,1.27679,1.27582,1.27662,630.0
2020-09-23T16:30:00.000000000Z,1.27659,1.27731,1.27636,1.27729,766.0
2020-09-23T16:45:00.000000000Z,1.27731,1.27742,1.27563,1.27572,482.0
2020-09-23T17:00:00.000000000Z,1.2757,1.27575,1.27466,1.2747,480.0
2020-09-23T17:15:00.000000000Z,1.27472,1.27501,1.27448,1.27462,341.0
2020-09-23T17:30:00.000000000Z,1.2746,1.27488,1.27446,1.27454,309.0
2020-09-23T17:45:00.000000000Z,1.27452,1.2751,1.27426,1.27456,476.0
2020-09-23T18:00:00.000000000Z,1.27453,1.27455,1.27344,1.27374,481.0
2020-09-23T18:15:00.000000000Z,1.27372,1.27372,1.27252,1.27297,675.0
2020-09-23T18:30:00.000000000Z,1.27294,1.27361,1.27272,1.2735,615.0
2020-09-23T18:45:00.000000000Z,1.27348,1.27356,1.2715,1.27152,753.0
2020-09-23T19:00:00.000000000Z,1.2715,1.2723,1.27078,1.27225,966.0
2020-09-23T19:15:00.000000000Z,1.27228,1.2723,1.2713,1.27169,826.0
2020-09-23T19:30:00.000000000Z,1.27172,1.2722,1.27162,1.2718,486.0
2020-09-23T19:45:00.000000000Z,1.27177,1.272,1.27112,1.27198,504.0
2020-09-23T20:00:00.000000000Z,1.27196,1.2721,1.27137,1.27142,274.0
2020-09-23T20:15:00.000000000Z,1.27144,1.2716,1.2713,1.2716,90.0
2020-09-23T20:30:00.000000000Z,1.27162,1.27184,1.27138,1.27166,130.0
2020-09-23T20:45:00.000000000Z,1.27168,1.27266,1.27163,1.27261,142.0
2020-09-23T21:00:00.000000000Z,1.27211,1.27265,1.27205,1.2726,27.0
2020-09-23T21:15:00.000000000Z,1.27255,1.27255,1.27255,1.27255,1.0
2020-09-23T21:45:00.000000000Z,1.27261,1.27306,1.27238,1.27248,27.0
2020-09-23T22:00:00.000000000Z,1.27253,1.27278,1.27248,1.27256,28.0
2020-09-23T22:15:00.000000000Z,1.27258,1.27274,1.27246,1.27272,41.0
2020-09-23T22:30:00.000000000Z,1.27269,1.27287,1.27229,1.27238,83.0
2020-09-23T22:45:00.000000000Z,1.27236,1.2724,1.27213,1.2724,59.0
2020-09-23T23:00:00.000000000Z,1.27243,1.27254,1.27188,1.2719,133.0
2020-09-23T23:15:00.000000000Z,1.27192,1.27206,1.27109,1.27122,227.0
2020-09-23T23:30:00.000000000Z,1.27125,1.27166,1.27103,1.27159,206.0
2020-09-23T23:45:00.000000000Z,1.27162,1.27194,1.27134,1.27139,156.0
2020-09-24T00:00:00.000000000Z,1.27142,1.27238,1.27142,1.27231,684.0
2020-09-24T00:15:00.000000000Z,1.27229,1.27286,1.27224,1.27282,449.0
2020-09-24T00:30:00.000000000Z,1.27284,1.2731,1.27262,1.27282,260.0
2020-09-24T00:45:00.000000000Z,1.2728,1.2732,1.27245,1.27314,280.0
2020-09-24T01:00:00.000000000Z,1.27312,1.27322,1.27222,1.2725,312.0
2020-09-24T01:15:00.000000000Z,1.27252,1.27372,1.2725,1.27343,320.0
2020-09-24T01:30:00.000000000Z,1.27346,1.2739,1.27314,1.27314,416.0
2020-09-24T01:45:00.000000000Z,1.27312,1.27339,1.27197,1.27205,482.0
2020-09-24T02:00:00.000000000Z,1.27208,1.27272,1.27184,1.27222,338.0
2020-09-24T02:15:00.000000000Z,1.27224,1.27286,1.27178,1.27184,294.0
2020-09-24T02:30:00.000000000Z,1.27182,1.27202,1.27132,1.2719,374.0
2020-09-24T02:45:00.000000000Z,1.27194,1.27202,1.27132,1.27181,300.0
2020-09-24T03:00:00.000000000Z,1.27178,1.27218,1.27146,1.27212,221.0
2020-09-24T03:15:00.000000000Z,1.2721,1.2722,1.27148,1.27151,209.0
2020-09-24T03:30:00.000000000Z,1.27154,1.27161,1.27133,1.27154,156.0
2020-09-24T03:45:00.000000000Z,1.27152,1.27152,1.27108,1.2714,201.0
2020-09-24T04:00:00.000000000Z,1.27138,1.2718,1.27134,1.27172,145.0
2020-09-24T04:15:00.000000000Z,1.2717,1.27172,1.27127,1.27136,122.0
2020-09-24T04:30:00.000000000Z,1.27134,1.27142,1.27012,1.2702,243.0
2020-09-24T04:45:00.000000000Z,1.27017,1.2706,1.26999,1.27004,214.0
2020-09-24T05:00:00.000000000Z,1.27002,1.27062,1.26926,1.27058,577.0
